Age,YearlyIncome,CommuteDistance,HouseOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,Region,EnglishOccupation
37,40000,1-2 Miles,1,1,1,Europe,Skilled Manual
39,30000,2-5 Miles,1,1,0,Europe,Manual
39,30000,2-5 Miles,1,1,0,Europe,Manual
39,40000,0-1 Miles,1,0,2,Europe,Clerical
38,40000,0-1 Miles,0,0,2,Europe,Clerical
39,40000,0-1 Miles,1,0,2,Europe,Clerical
39,40000,1-2 Miles,1,0,2,Europe,Clerical
40,10000,0-1 Miles,0,2,0,Europe,Manual
34,20000,1-2 Miles,0,2,0,Europe,Manual
40,30000,2-5 Miles,0,1,0,Europe,Manual
40,30000,1-2 Miles,0,1,0,Europe,Manual
41,40000,1-2 Miles,1,0,2,Europe,Clerical
40,40000,0-1 Miles,1,0,2,Europe,Clerical
41,40000,0-1 Miles,1,0,2,Europe,Clerical
40,40000,1-2 Miles,1,1,2,Europe,Clerical
35,40000,0-1 Miles,0,2,2,Europe,Clerical
36,40000,1-2 Miles,1,0,3,North America,Clerical
36,40000,1-2 Miles,1,1,3,North America,Clerical
36,40000,1-2 Miles,1,2,3,North America,Clerical
81,30000,2-5 Miles,1,1,0,North America,Skilled Manual
80,40000,1-2 Miles,1,1,0,North America,Skilled Manual
45,60000,1-2 Miles,1,0,0,North America,Skilled Manual
45,60000,1-2 Miles,1,0,0,North America,Skilled Manual
52,30000,5-10 Miles,1,1,0,North America,Skilled Manual
47,30000,2-5 Miles,1,1,0,North America,Skilled Manual
52,30000,5-10 Miles,1,1,0,North America,Clerical
57,20000,0-1 Miles,0,2,0,North America,Manual
46,20000,1-2 Miles,0,2,0,North America,Clerical
57,30000,5-10 Miles,1,1,0,North America,Clerical
57,30000,2-5 Miles,1,1,0,North America,Clerical
56,40000,0-1 Miles,1,1,0,North America,Clerical
50,40000,1-2 Miles,1,1,0,North America,Clerical
50,40000,0-1 Miles,1,1,0,North America,Clerical
56,40000,0-1 Miles,1,1,0,North America,Clerical
56,40000,0-1 Miles,1,1,0,North America,Clerical
45,40000,1-2 Miles,1,1,0,North America,Clerical
45,40000,1-2 Miles,1,1,0,North America,Clerical
56,80000,0-1 Miles,0,0,0,North America,Skilled Manual
55,40000,1-2 Miles,1,1,0,North America,Clerical
55,40000,1-2 Miles,1,1,0,North America,Clerical
55,40000,1-2 Miles,1,1,0,North America,Clerical
50,40000,1-2 Miles,1,1,0,North America,Clerical
55,40000,0-1 Miles,1,1,0,North America,Clerical
39,40000,0-1 Miles,1,1,0,North America,Clerical
55,40000,0-1 Miles,1,1,0,North America,Clerical
55,40000,0-1 Miles,1,1,0,North America,Clerical
50,40000,1-2 Miles,1,1,0,North America,Clerical
55,40000,1-2 Miles,1,1,0,North America,Clerical
49,70000,1-2 Miles,1,0,0,North America,Skilled Manual
54,40000,1-2 Miles,1,1,0,North America,Clerical
54,40000,0-1 Miles,1,1,0,North America,Clerical
53,60000,1-2 Miles,1,0,0,North America,Skilled Manual
42,60000,0-1 Miles,1,0,0,North America,Skilled Manual
53,60000,0-1 Miles,1,0,0,North America,Skilled Manual
48,60000,1-2 Miles,1,0,0,North America,Skilled Manual
52,60000,1-2 Miles,1,0,0,North America,Skilled Manual
52,60000,0-1 Miles,1,0,0,North America,Skilled Manual
52,60000,0-1 Miles,0,0,0,North America,Skilled Manual
52,60000,1-2 Miles,1,0,0,North America,Skilled Manual
43,20000,2-5 Miles,1,1,1,Europe,Manual
32,30000,1-2 Miles,1,0,0,Europe,Clerical
43,30000,0-1 Miles,1,0,0,Europe,Clerical
43,30000,1-2 Miles,1,0,0,Europe,Clerical
43,30000,1-2 Miles,1,0,0,Europe,Clerical
43,30000,0-1 Miles,1,0,0,Europe,Clerical
43,30000,1-2 Miles,0,0,1,Europe,Clerical
43,40000,0-1 Miles,1,0,0,Europe,Clerical
43,40000,0-1 Miles,1,0,0,Europe,Clerical
43,40000,0-1 Miles,1,0,0,Europe,Clerical
43,40000,0-1 Miles,1,0,0,Europe,Clerical
44,20000,2-5 Miles,1,1,1,Europe,Manual
85,30000,0-1 Miles,1,1,0,Europe,Clerical
39,20000,0-1 Miles,0,1,1,Europe,Manual
44,20000,2-5 Miles,1,1,1,Europe,Manual
44,30000,2-5 Miles,1,0,1,Europe,Clerical
33,30000,0-1 Miles,0,0,1,Europe,Clerical
44,30000,2-5 Miles,1,1,1,Europe,Clerical
39,10000,0-1 Miles,1,2,4,Europe,Manual
45,10000,0-1 Miles,1,2,4,Europe,Manual
45,20000,2-5 Miles,1,1,1,Europe,Manual
40,20000,0-1 Miles,1,0,2,Europe,Manual
45,20000,0-1 Miles,1,0,2,Europe,Manual
38,40000,0-1 Miles,1,0,0,Europe,Clerical
39,40000,0-1 Miles,0,0,0,Europe,Clerical
84,10000,0-1 Miles,0,2,0,Europe,Manual
45,30000,1-2 Miles,0,1,1,Europe,Clerical
45,30000,1-2 Miles,1,1,1,Europe,Skilled Manual
46,10000,0-1 Miles,1,2,3,Europe,Manual
46,20000,0-1 Miles,1,1,2,Europe,Manual
42,10000,0-1 Miles,1,1,2,Europe,Manual
47,20000,0-1 Miles,1,2,2,Europe,Manual
46,20000,0-1 Miles,1,0,3,Europe,Manual
42,20000,0-1 Miles,1,0,3,Europe,Manual
47,20000,0-1 Miles,1,0,3,Europe,Manual
42,20000,0-1 Miles,1,1,3,Europe,Manual
42,30000,0-1 Miles,1,2,1,Europe,Skilled Manual
48,10000,0-1 Miles,1,2,2,Europe,Manual
48,20000,0-1 Miles,1,2,3,Europe,Manual
78,20000,1-2 Miles,1,1,0,Europe,Manual
45,40000,0-1 Miles,1,0,0,Europe,Professional
45,60000,0-1 Miles,0,0,0,Europe,Skilled Manual
71,40000,0-1 Miles,1,0,0,Europe,Skilled Manual
40,30000,0-1 Miles,1,1,2,Europe,Clerical
35,30000,0-1 Miles,1,1,2,Europe,Clerical
46,30000,0-1 Miles,1,1,2,Europe,Clerical
46,40000,0-1 Miles,1,0,0,Europe,Skilled Manual
40,40000,0-1 Miles,1,0,0,Europe,Skilled Manual
47,30000,0-1 Miles,1,2,2,Europe,Clerical
47,40000,0-1 Miles,1,0,0,Europe,Skilled Manual
47,40000,0-1 Miles,1,0,0,Europe,Skilled Manual
43,30000,0-1 Miles,1,2,2,Europe,Clerical
34,20000,1-2 Miles,0,1,0,Europe,Manual
32,20000,0-1 Miles,1,2,4,Europe,Manual
32,30000,0-1 Miles,1,1,3,Europe,Clerical
48,40000,0-1 Miles,1,0,0,Europe,Skilled Manual
48,40000,0-1 Miles,1,0,0,Europe,Skilled Manual
48,40000,0-1 Miles,1,0,0,Europe,Skilled Manual
37,40000,0-1 Miles,1,0,0,Europe,Skilled Manual
48,40000,0-1 Miles,1,0,0,Europe,Skilled Manual
49,30000,2-5 Miles,1,1,0,Europe,Clerical
49,30000,2-5 Miles,1,1,0,Europe,Clerical
44,40000,0-1 Miles,1,1,0,Europe,Skilled Manual
44,40000,0-1 Miles,1,1,0,Europe,Skilled Manual
33,30000,0-1 Miles,1,2,3,Europe,Clerical
33,30000,0-1 Miles,1,1,4,Europe,Clerical
33,30000,0-1 Miles,1,2,4,Europe,Clerical
35,20000,2-5 Miles,0,1,0,Europe,Manual
36,10000,0-1 Miles,1,2,0,Europe,Manual
36,10000,0-1 Miles,1,2,0,Europe,Manual
36,20000,5-10 Miles,0,1,0,Europe,Manual
35,20000,2-5 Miles,0,1,0,Europe,Manual
35,20000,5-10 Miles,0,1,0,Europe,Manual
35,30000,2-5 Miles,0,1,0,Europe,Clerical
36,30000,0-1 Miles,0,1,0,Europe,Clerical
37,20000,0-1 Miles,0,2,0,Europe,Manual
37,20000,0-1 Miles,0,2,0,Europe,Manual
52,60000,1-2 Miles,1,0,0,North America,Skilled Manual
52,60000,1-2 Miles,1,0,0,North America,Skilled Manual
52,60000,1-2 Miles,1,0,0,North America,Skilled Manual
39,40000,10+ Miles,1,3,4,North America,Skilled Manual
33,40000,0-1 Miles,1,0,0,North America,Skilled Manual
38,50000,1-2 Miles,0,0,0,North America,Skilled Manual
38,50000,0-1 Miles,1,0,0,North America,Skilled Manual
38,50000,0-1 Miles,1,0,0,North America,Skilled Manual
40,60000,1-2 Miles,1,0,0,North America,Skilled Manual
40,60000,1-2 Miles,1,0,0,North America,Skilled Manual
34,60000,0-1 Miles,1,0,0,North America,Skilled Manual
34,60000,1-2 Miles,1,0,0,North America,Skilled Manual
40,60000,1-2 Miles,1,0,1,North America,Skilled Manual
34,60000,1-2 Miles,1,0,1,North America,Skilled Manual
40,60000,1-2 Miles,1,0,1,North America,Skilled Manual
40,60000,0-1 Miles,1,0,1,North America,Skilled Manual
40,60000,0-1 Miles,1,0,1,North America,Skilled Manual
39,40000,1-2 Miles,1,0,1,North America,Skilled Manual
39,70000,2-5 Miles,1,0,0,North America,Professional
39,70000,0-1 Miles,1,0,0,North America,Professional
41,50000,0-1 Miles,1,0,1,North America,Skilled Manual
35,50000,0-1 Miles,1,0,1,North America,Skilled Manual
41,50000,0-1 Miles,1,0,1,North America,Skilled Manual
41,50000,2-5 Miles,1,0,1,North America,Skilled Manual
41,50000,2-5 Miles,1,1,1,North America,Skilled Manual
41,60000,2-5 Miles,1,0,0,North America,Professional
42,50000,2-5 Miles,1,0,2,North America,Skilled Manual
42,50000,2-5 Miles,1,0,2,North America,Skilled Manual
36,50000,2-5 Miles,1,0,2,North America,Skilled Manual
37,50000,2-5 Miles,1,0,2,North America,Skilled Manual
42,60000,0-1 Miles,1,0,0,North America,Professional
40,60000,2-5 Miles,1,0,0,North America,Professional
40,60000,0-1 Miles,1,0,0,North America,Professional
40,60000,2-5 Miles,1,0,0,North America,Professional
35,60000,2-5 Miles,1,0,0,North America,Professional
40,60000,0-1 Miles,1,0,0,North America,Professional
31,60000,2-5 Miles,1,0,0,North America,Professional
43,40000,10+ Miles,1,3,4,North America,Skilled Manual
38,60000,2-5 Miles,1,0,2,North America,Skilled Manual
33,40000,0-1 Miles,0,1,0,North America,Professional
44,40000,2-5 Miles,0,1,0,North America,Professional
36,60000,2-5 Miles,1,0,0,North America,Professional
41,70000,0-1 Miles,1,0,0,North America,Professional
36,80000,0-1 Miles,1,0,0,North America,Professional
44,70000,0-1 Miles,0,1,2,North America,Skilled Manual
44,70000,0-1 Miles,1,1,2,North America,Skilled Manual
45,60000,0-1 Miles,0,0,3,North America,Skilled Manual
34,60000,2-5 Miles,1,0,3,North America,Skilled Manual
45,60000,2-5 Miles,1,0,3,North America,Skilled Manual
45,60000,2-5 Miles,1,0,3,North America,Skilled Manual
39,60000,2-5 Miles,1,0,0,North America,Professional
45,70000,0-1 Miles,1,0,0,North America,Professional
45,70000,2-5 Miles,1,0,0,North America,Professional
42,60000,0-1 Miles,1,0,0,North America,Professional
42,70000,0-1 Miles,1,0,0,North America,Professional
42,70000,2-5 Miles,1,0,0,North America,Professional
42,70000,2-5 Miles,1,2,5,North America,Professional
42,70000,10+ Miles,1,3,5,North America,Professional
37,70000,10+ Miles,0,3,5,North America,Professional
36,80000,0-1 Miles,1,0,0,North America,Professional
37,80000,0-1 Miles,1,0,0,North America,Professional
46,40000,2-5 Miles,1,1,0,North America,Professional
41,40000,0-1 Miles,0,1,0,North America,Professional
46,40000,0-1 Miles,0,1,0,North America,Professional
46,80000,2-5 Miles,1,1,3,North America,Skilled Manual
46,80000,2-5 Miles,1,2,3,North America,Skilled Manual
41,80000,2-5 Miles,1,2,3,North America,Skilled Manual
40,80000,2-5 Miles,1,2,3,North America,Skilled Manual
46,80000,10+ Miles,1,3,3,North America,Skilled Manual
46,80000,2-5 Miles,1,0,4,North America,Skilled Manual
46,60000,2-5 Miles,1,1,0,North America,Professional
46,60000,2-5 Miles,1,1,0,North America,Professional
47,40000,2-5 Miles,0,1,0,North America,Professional
41,50000,2-5 Miles,1,2,5,North America,Skilled Manual
46,50000,5-10 Miles,1,3,5,North America,Skilled Manual
47,50000,5-10 Miles,1,3,5,North America,Skilled Manual
42,40000,0-1 Miles,0,1,0,North America,Professional
37,60000,0-1 Miles,0,1,0,North America,Professional
48,60000,2-5 Miles,1,0,2,North America,Professional
49,70000,0-1 Miles,0,1,0,North America,Professional
49,70000,2-5 Miles,1,1,0,North America,Professional
44,70000,2-5 Miles,1,1,0,North America,Professional
49,70000,0-1 Miles,0,1,0,North America,Professional
49,70000,2-5 Miles,0,1,0,North America,Professional
44,70000,2-5 Miles,1,1,0,North America,Professional
43,70000,2-5 Miles,0,1,0,North America,Professional
44,70000,2-5 Miles,1,1,0,North America,Skilled Manual
44,70000,0-1 Miles,1,1,0,North America,Skilled Manual
38,70000,2-5 Miles,1,1,0,North America,Skilled Manual
44,70000,0-1 Miles,1,1,0,North America,Skilled Manual
50,40000,10+ Miles,1,3,3,North America,Skilled Manual
50,40000,10+ Miles,1,3,3,North America,Skilled Manual
50,40000,0-1 Miles,1,2,2,North America,Skilled Manual
38,60000,0-1 Miles,1,1,0,North America,Skilled Manual
51,40000,0-1 Miles,0,2,2,North America,Skilled Manual
51,40000,2-5 Miles,1,2,2,North America,Skilled Manual
51,40000,0-1 Miles,0,1,0,North America,Professional
38,70000,0-1 Miles,0,1,0,North America,Skilled Manual
39,70000,2-5 Miles,1,1,0,North America,Skilled Manual
44,60000,2-5 Miles,1,1,0,North America,Professional
44,60000,0-1 Miles,0,1,0,North America,Professional
44,60000,2-5 Miles,0,1,0,North America,Professional
39,60000,2-5 Miles,0,1,0,North America,Professional
83,20000,0-1 Miles,0,2,0,North America,Skilled Manual
51,60000,2-5 Miles,1,1,0,North America,Skilled Manual
52,80000,0-1 Miles,1,0,0,North America,Professional
52,80000,0-1 Miles,1,0,0,North America,Professional
42,80000,2-5 Miles,1,1,0,North America,Skilled Manual
47,60000,2-5 Miles,1,1,0,North America,Professional
53,60000,2-5 Miles,1,1,0,North America,Professional
53,70000,2-5 Miles,1,0,4,North America,Professional
53,80000,0-1 Miles,1,0,0,North America,Professional
37,90000,0-1 Miles,0,0,0,Pacific,Management
37,90000,0-1 Miles,1,0,0,Pacific,Management
42,100000,0-1 Miles,1,0,0,Pacific,Management
42,100000,0-1 Miles,1,0,0,Pacific,Management
38,60000,0-1 Miles,1,1,2,Pacific,Professional
37,60000,2-5 Miles,1,1,2,Pacific,Professional
37,60000,2-5 Miles,1,1,2,Pacific,Professional
41,80000,0-1 Miles,1,1,4,Pacific,Management
41,80000,0-1 Miles,1,2,5,Pacific,Management
41,90000,1-2 Miles,1,0,0,Pacific,Professional
43,60000,2-5 Miles,1,1,2,Pacific,Professional
38,60000,0-1 Miles,0,1,2,Pacific,Professional
44,70000,10+ Miles,1,3,5,Pacific,Professional
36,110000,5-10 Miles,1,1,0,Pacific,Management
42,130000,0-1 Miles,1,1,0,Pacific,Management
44,80000,0-1 Miles,0,2,5,Pacific,Management
39,80000,0-1 Miles,1,2,5,Pacific,Management
44,80000,0-1 Miles,0,2,5,Pacific,Management
45,80000,0-1 Miles,0,3,5,Pacific,Management
45,90000,2-5 Miles,0,0,0,Pacific,Professional
46,60000,0-1 Miles,0,1,2,Pacific,Professional
40,60000,0-1 Miles,1,1,3,Pacific,Professional
46,60000,5-10 Miles,1,1,3,Pacific,Professional
40,60000,5-10 Miles,1,2,3,Pacific,Professional
46,70000,0-1 Miles,0,1,0,Pacific,Professional
46,70000,0-1 Miles,0,1,0,Pacific,Professional
47,60000,0-1 Miles,0,1,4,Pacific,Professional
32,100000,0-1 Miles,1,2,0,North America,Management
43,100000,1-2 Miles,0,3,0,North America,Management
43,110000,1-2 Miles,1,2,1,North America,Management
32,30000,5-10 Miles,1,1,0,North America,Skilled Manual
67,10000,5-10 Miles,1,4,0,Pacific,Skilled Manual
32,60000,5-10 Miles,1,1,0,North America,Skilled Manual
66,10000,5-10 Miles,1,2,1,Pacific,Clerical
65,30000,5-10 Miles,1,2,0,Pacific,Clerical
64,10000,5-10 Miles,1,2,1,Pacific,Clerical
64,20000,5-10 Miles,1,2,0,Pacific,Skilled Manual
64,30000,5-10 Miles,0,2,0,Pacific,Clerical
64,30000,1-2 Miles,0,2,0,Pacific,Clerical
52,10000,5-10 Miles,1,2,1,Pacific,Clerical
33,40000,5-10 Miles,1,2,0,North America,Clerical
34,30000,5-10 Miles,1,1,0,North America,Skilled Manual
34,30000,1-2 Miles,0,1,0,North America,Skilled Manual
34,60000,5-10 Miles,1,2,0,North America,Skilled Manual
34,60000,1-2 Miles,0,2,0,North America,Skilled Manual
34,70000,5-10 Miles,1,2,0,North America,Skilled Manual
35,60000,1-2 Miles,0,2,0,North America,Skilled Manual
62,20000,5-10 Miles,1,2,1,Pacific,Clerical
61,30000,5-10 Miles,0,2,0,Pacific,Clerical
61,30000,5-10 Miles,1,2,0,Pacific,Clerical
56,30000,1-2 Miles,0,2,0,Pacific,Skilled Manual
56,40000,1-2 Miles,0,2,0,Pacific,Management
31,20000,1-2 Miles,0,2,0,North America,Skilled Manual
43,30000,5-10 Miles,1,2,0,Pacific,Skilled Manual
60,30000,1-2 Miles,0,2,0,Pacific,Skilled Manual
60,30000,5-10 Miles,1,2,0,Pacific,Skilled Manual
59,30000,1-2 Miles,0,2,0,Pacific,Skilled Manual
59,30000,1-2 Miles,0,2,0,Pacific,Skilled Manual
48,30000,5-10 Miles,1,2,0,Pacific,Skilled Manual
59,30000,5-10 Miles,1,2,0,Pacific,Skilled Manual
53,40000,5-10 Miles,0,2,0,Pacific,Clerical
59,40000,5-10 Miles,1,2,0,Pacific,Skilled Manual
58,40000,1-2 Miles,0,2,0,Pacific,Skilled Manual
57,40000,1-2 Miles,0,2,0,Pacific,Skilled Manual
57,80000,1-2 Miles,0,2,0,Pacific,Skilled Manual
36,40000,5-10 Miles,0,2,0,North America,Skilled Manual
36,40000,1-2 Miles,0,2,0,North America,Skilled Manual
36,40000,5-10 Miles,1,2,0,North America,Skilled Manual
36,30000,5-10 Miles,1,2,0,North America,Skilled Manual
36,30000,5-10 Miles,1,2,0,North America,Skilled Manual
36,30000,5-10 Miles,1,2,0,North America,Skilled Manual
36,30000,5-10 Miles,1,2,0,North America,Skilled Manual
36,30000,5-10 Miles,1,2,0,North America,Skilled Manual
31,30000,5-10 Miles,1,2,0,North America,Skilled Manual
37,40000,1-2 Miles,0,2,0,North America,Skilled Manual
37,40000,5-10 Miles,1,2,0,North America,Skilled Manual
32,40000,5-10 Miles,1,2,0,North America,Skilled Manual
32,40000,1-2 Miles,0,2,0,North America,Skilled Manual
37,30000,1-2 Miles,0,2,0,North America,Skilled Manual
37,30000,1-2 Miles,0,2,0,North America,Skilled Manual
37,30000,5-10 Miles,1,2,0,North America,Skilled Manual
32,30000,1-2 Miles,0,2,0,North America,Skilled Manual
37,30000,5-10 Miles,1,2,0,North America,Skilled Manual
38,60000,5-10 Miles,1,2,0,North America,Skilled Manual
38,60000,5-10 Miles,1,2,0,North America,Skilled Manual
32,70000,5-10 Miles,1,2,0,North America,Professional
35,60000,5-10 Miles,1,2,0,North America,Professional
35,60000,5-10 Miles,1,2,0,North America,Professional
56,80000,1-2 Miles,0,2,0,Pacific,Skilled Manual
56,80000,1-2 Miles,0,2,0,Pacific,Skilled Manual
50,70000,1-2 Miles,0,2,0,Pacific,Skilled Manual
55,70000,5-10 Miles,1,2,0,Pacific,Skilled Manual
54,80000,5-10 Miles,0,2,0,Pacific,Professional
49,80000,5-10 Miles,0,2,0,Pacific,Professional
54,80000,1-2 Miles,0,2,0,Pacific,Professional
53,130000,2-5 Miles,1,0,1,Pacific,Management
38,70000,5-10 Miles,1,2,0,North America,Professional
37,30000,1-2 Miles,0,2,0,North America,Professional
37,30000,5-10 Miles,1,2,0,North America,Skilled Manual
37,60000,5-10 Miles,1,2,0,North America,Professional
37,60000,5-10 Miles,1,2,0,North America,Professional
37,60000,1-2 Miles,0,2,0,North America,Professional
52,120000,0-1 Miles,1,2,2,Pacific,Management
52,130000,0-1 Miles,0,3,1,Pacific,Management
46,130000,0-1 Miles,0,3,1,Pacific,Management
39,130000,0-1 Miles,1,4,1,North America,Management
54,80000,1-2 Miles,0,2,0,North America,Skilled Manual
49,60000,5-10 Miles,0,2,0,North America,Professional
54,60000,5-10 Miles,1,2,0,North America,Professional
54,60000,1-2 Miles,0,2,0,North America,Professional
49,60000,5-10 Miles,0,2,0,North America,Professional
54,60000,5-10 Miles,0,2,0,North America,Professional
54,70000,0-1 Miles,0,0,2,North America,Professional
48,80000,0-1 Miles,0,0,1,North America,Management
54,90000,2-5 Miles,1,1,0,North America,Professional
54,90000,2-5 Miles,1,1,0,North America,Professional
48,70000,0-1 Miles,0,1,0,Pacific,Professional
43,70000,5-10 Miles,0,1,0,Pacific,Professional
49,60000,0-1 Miles,1,1,0,Pacific,Professional
43,60000,5-10 Miles,1,1,0,Pacific,Professional
49,60000,0-1 Miles,1,1,0,Pacific,Professional
48,60000,5-10 Miles,1,1,0,Pacific,Professional
43,60000,0-1 Miles,1,1,0,Pacific,Professional
44,60000,5-10 Miles,1,1,0,Pacific,Skilled Manual
50,60000,5-10 Miles,1,1,0,Pacific,Skilled Manual
39,60000,5-10 Miles,1,1,0,Pacific,Skilled Manual
45,100000,5-10 Miles,0,1,0,Pacific,Professional
45,100000,5-10 Miles,0,1,0,Pacific,Professional
34,110000,5-10 Miles,1,1,0,Pacific,Management
45,110000,0-1 Miles,0,2,0,Pacific,Management
45,110000,0-1 Miles,0,3,0,Pacific,Management
51,60000,5-10 Miles,1,1,0,Pacific,Skilled Manual
46,70000,0-1 Miles,0,1,0,Pacific,Professional
40,80000,0-1 Miles,1,4,5,Pacific,Professional
41,80000,1-2 Miles,1,4,5,Pacific,Professional
46,80000,1-2 Miles,1,1,0,Pacific,Professional
42,70000,0-1 Miles,0,1,0,Pacific,Professional
47,70000,5-10 Miles,0,1,0,Pacific,Professional
41,70000,5-10 Miles,0,1,0,Pacific,Professional
47,70000,0-1 Miles,0,1,0,Pacific,Professional
46,70000,5-10 Miles,0,1,0,Pacific,Professional
42,70000,0-1 Miles,0,1,0,Pacific,Professional
47,70000,5-10 Miles,1,1,0,Pacific,Professional
46,90000,2-5 Miles,1,1,0,Pacific,Professional
52,90000,2-5 Miles,1,1,0,Pacific,Professional
52,90000,2-5 Miles,1,1,0,Pacific,Professional
52,100000,5-10 Miles,1,1,0,Pacific,Professional
77,50000,5-10 Miles,1,1,0,Pacific,Management
54,80000,5-10 Miles,1,1,0,Pacific,Skilled Manual
75,30000,5-10 Miles,0,2,0,Pacific,Clerical
51,70000,5-10 Miles,0,3,4,Pacific,Skilled Manual
51,70000,5-10 Miles,1,3,4,Pacific,Skilled Manual
50,70000,0-1 Miles,0,1,0,Pacific,Skilled Manual
58,40000,5-10 Miles,1,1,0,Pacific,Management
58,40000,0-1 Miles,1,1,0,Pacific,Management
36,40000,5-10 Miles,1,1,0,North America,Skilled Manual
36,40000,5-10 Miles,1,2,0,North America,Skilled Manual
35,40000,0-1 Miles,0,2,0,North America,Skilled Manual
35,40000,5-10 Miles,1,2,0,North America,Skilled Manual
35,40000,0-1 Miles,0,2,0,North America,Skilled Manual
31,30000,0-1 Miles,0,2,0,North America,Skilled Manual
31,30000,5-10 Miles,1,2,0,North America,Skilled Manual
60,10000,5-10 Miles,1,2,0,Pacific,Skilled Manual
74,30000,5-10 Miles,1,2,0,Pacific,Clerical
33,40000,5-10 Miles,1,2,0,North America,Skilled Manual
33,40000,5-10 Miles,1,2,0,North America,Skilled Manual
32,40000,5-10 Miles,1,2,0,North America,Skilled Manual
32,40000,0-1 Miles,0,2,0,North America,Skilled Manual
67,60000,0-1 Miles,1,1,0,Pacific,Management
65,30000,0-1 Miles,0,2,0,Pacific,Clerical
71,30000,5-10 Miles,0,2,0,Pacific,Clerical
70,40000,0-1 Miles,1,2,0,Pacific,Management
70,40000,5-10 Miles,1,2,0,Pacific,Management
68,70000,5-10 Miles,1,1,0,Pacific,Management
35,40000,5-10 Miles,1,2,0,North America,Skilled Manual
35,40000,5-10 Miles,1,1,0,North America,Skilled Manual
35,40000,5-10 Miles,1,1,0,North America,Skilled Manual
35,40000,5-10 Miles,1,1,0,North America,Skilled Manual
35,40000,1-2 Miles,0,1,0,North America,Skilled Manual
35,40000,1-2 Miles,0,1,0,North America,Skilled Manual
37,30000,1-2 Miles,0,1,0,North America,Skilled Manual
37,30000,5-10 Miles,1,1,0,North America,Skilled Manual
39,80000,1-2 Miles,0,1,0,North America,Management
39,80000,1-2 Miles,1,1,0,North America,Management
43,80000,1-2 Miles,1,1,0,North America,Management
43,80000,1-2 Miles,0,1,0,North America,Management
43,80000,0-1 Miles,0,1,0,North America,Management
43,80000,1-2 Miles,0,1,0,North America,Management
43,90000,0-1 Miles,1,1,4,North America,Management
44,130000,0-1 Miles,0,2,0,North America,Management
48,70000,5-10 Miles,0,2,0,North America,Skilled Manual
48,80000,1-2 Miles,1,0,3,North America,Management
69,80000,1-2 Miles,1,2,0,North America,Management
69,80000,5-10 Miles,1,2,0,North America,Management
68,90000,1-2 Miles,1,2,0,North America,Management
63,90000,1-2 Miles,0,2,0,North America,Management
69,90000,5-10 Miles,1,2,0,North America,Management
63,90000,5-10 Miles,1,2,0,North America,Management
68,100000,5-10 Miles,1,3,3,North America,Management
69,110000,5-10 Miles,0,2,4,North America,Management
69,110000,5-10 Miles,1,2,4,North America,Management
69,120000,5-10 Miles,1,3,4,North America,Management
64,120000,5-10 Miles,1,3,4,North America,Management
69,120000,5-10 Miles,1,3,4,North America,Management
62,90000,1-2 Miles,1,2,0,North America,Management
