"Age" "YearlyIncome" "CommuteDistance" "HouseOwnerFlag" "NumberCarsOwned" "NumberChildrenAtHome" "Region" "EnglishOccupation"
"3798" "40" 0 1 1 2 3 "Europe" "Manual"
"3799" "40" 0 1 1 2 3 "Europe" "Manual"
"3800" "40" 0.0625 1 1 0 2 "Europe" "Manual"
"3801" "40" 0.125 1 1 2 1 "Europe" "Skilled Manual"
"3802" "40" 0 1 0 2 2 "Europe" "Manual"
"3803" "40" 0.0625 1 1 2 2 "Europe" "Manual"
"3804" "40" 0.0625 1 1 1 3 "Europe" "Manual"
"3805" "30" 0 1 1 2 2 "Europe" "Manual"
"3806" "40" 0 1 1 2 2 "Europe" "Manual"
"3807" "40" 0 1 1 2 2 "Europe" "Manual"
"3808" "40" 0 1 1 2 2 "Europe" "Manual"
"3809" "30" 0 1 1 2 2 "Europe" "Manual"
"3810" "30" 0.0625 1 1 2 3 "Europe" "Manual"
"3811" "40" 0.1875 1 1 0 0 "Europe" "Professional"
"3812" "40" 0.1875 1 1 0 0 "Europe" "Professional"
"3813" "40" 0.1875 1 1 0 0 "Europe" "Professional"
"3814" "40" 0.0625 1 1 1 4 "Europe" "Manual"
"3815" "40" 0.125 1 1 0 2 "Europe" "Clerical"
"3816" "40" 0.1875 1 1 0 0 "Europe" "Skilled Manual"
"3817" "40" 0.1875 1 1 0 0 "Europe" "Skilled Manual"
"3818" "30" 0.1875 1 1 0 0 "Europe" "Skilled Manual"
"3819" "40" 0.125 1 1 2 2 "Europe" "Clerical"
"3820" "40" 0.125 1 0 2 2 "Europe" "Clerical"
"3821" "40" 0.1875 1 1 0 0 "Europe" "Skilled Manual"
"3822" "40" 0.1875 1 1 0 0 "Europe" "Skilled Manual"
"3823" "40" 0.125 1 1 0 3 "Europe" "Clerical"
"3824" "40" 0.125 1 1 0 3 "Europe" "Clerical"
"3825" "40" 0.125 1 1 1 3 "Europe" "Clerical"
"3826" "30" 0.0625 2 0 1 0 "Europe" "Manual"
"3827" "30" 0.0625 1 0 2 4 "Europe" "Manual"
"3828" "30" 0.125 1 1 1 3 "Europe" "Clerical"
"3829" "30" 0.125 1 1 1 3 "Europe" "Clerical"
"3830" "30" 0.125 1 1 2 3 "Europe" "Clerical"
"3831" "40" 0.1875 1 1 0 0 "Europe" "Skilled Manual"
"3832" "40" 0.1875 1 1 0 0 "Europe" "Skilled Manual"
"3833" "30" 0.1875 1 1 0 0 "Europe" "Skilled Manual"
"3834" "40" 0.125 4 1 1 0 "Europe" "Clerical"
"3835" "30" 0.125 1 1 1 4 "Europe" "Clerical"
"3836" "30" 0.125 1 1 1 4 "Europe" "Clerical"
"3837" "30" 0.125 1 0 2 4 "Europe" "Clerical"
"3838" "30" 0.125 4 1 1 0 "Europe" "Clerical"
"3839" "30" 0.125 1 0 1 0 "Europe" "Clerical"
"3840" "30" 0.125 4 0 1 0 "Europe" "Clerical"
"3841" "30" 0.125 4 0 1 0 "Europe" "Clerical"
"3842" "70" 0.0625 2 1 1 0 "Europe" "Manual"
"3843" "30" 0.0625 5 0 1 0 "Europe" "Manual"
"3844" "30" 0.0625 2 0 1 0 "Europe" "Manual"
"3845" "30" 0.0625 4 0 1 0 "Europe" "Manual"
"3846" "30" 0 1 0 2 0 "Europe" "Manual"
"3847" "30" 0.0625 2 1 2 0 "Europe" "Manual"
"3848" "30" 0.0625 2 0 2 0 "Europe" "Manual"
"3849" "30" 0.125 4 0 1 0 "Europe" "Clerical"
"3850" "30" 0.125 1 0 1 0 "Europe" "Clerical"
"3851" "30" 0 1 0 2 0 "Europe" "Manual"
"3852" "30" 0.0625 2 1 2 0 "Europe" "Manual"
"3853" "30" 0.3125 2 0 2 0 "North America" "Skilled Manual"
"3854" "60" 0.0625 5 1 2 1 "Pacific" "Skilled Manual"
"3855" "50" 0.0625 5 1 2 1 "Pacific" "Clerical"
"3856" "60" 0.125 5 1 2 0 "Pacific" "Clerical"
"3857" "30" 0.1875 5 1 2 0 "North America" "Clerical"
"3858" "60" 0.0625 2 1 2 1 "Pacific" "Clerical"
"3859" "60" 0.125 2 0 2 0 "Pacific" "Skilled Manual"
"3860" "50" 0.125 2 0 2 0 "Pacific" "Skilled Manual"
"3861" "50" 0.1875 2 0 2 0 "Pacific" "Skilled Manual"
"3862" "30" 0.1875 1 1 1 2 "Europe" "Clerical"
"3863" "40" 0.1875 2 1 2 2 "Europe" "Clerical"
"3864" "30" 0.1875 2 1 2 2 "Europe" "Clerical"
"3865" "40" 0.1875 2 1 2 2 "Europe" "Clerical"
"3866" "40" 0.1875 2 1 2 2 "Europe" "Clerical"
"3867" "30" 0.1875 2 1 2 2 "Europe" "Clerical"
"3868" "30" 0.1875 2 1 0 3 "North America" "Clerical"
"3869" "30" 0.1875 2 1 0 3 "North America" "Clerical"
"3870" "30" 0.1875 1 1 1 3 "North America" "Clerical"
"3871" "30" 0.1875 1 1 2 3 "North America" "Clerical"
"3872" "30" 0.1875 2 1 2 3 "North America" "Clerical"
"3873" "30" 0.125 1 1 0 0 "North America" "Skilled Manual"
"3874" "30" 0.125 1 1 0 0 "North America" "Skilled Manual"
"3875" "30" 0.1875 2 1 2 3 "North America" "Clerical"
"3876" "30" 0.1875 2 1 2 3 "North America" "Clerical"
"3877" "70" 0.1875 2 1 1 0 "North America" "Skilled Manual"
"3878" "40" 0.3125 2 0 0 0 "North America" "Skilled Manual"
"3879" "40" 0.3125 1 0 0 0 "North America" "Skilled Manual"
"3880" "40" 0.3125 2 1 0 0 "North America" "Skilled Manual"
"3881" "50" 0.125 2 1 1 0 "North America" "Skilled Manual"
"3882" "40" 0.125 5 1 1 0 "North America" "Skilled Manual"
"3883" "50" 0.125 4 1 1 0 "North America" "Skilled Manual"
"3884" "50" 0.125 5 1 1 0 "North America" "Skilled Manual"
"3885" "50" 0.125 5 1 1 0 "North America" "Skilled Manual"
"3886" "50" 0.0625 1 0 2 0 "North America" "Manual"
"3887" "50" 0.0625 2 1 2 0 "North America" "Manual"
"3888" "50" 0.125 5 1 1 0 "North America" "Clerical"
"3889" "50" 0.125 2 1 1 0 "North America" "Clerical"
"3890" "40" 0.125 5 1 1 0 "North America" "Clerical"
"3891" "50" 0.125 3 1 1 0 "North America" "Clerical"
"3892" "50" 0.1875 1 1 1 0 "North America" "Clerical"
"3893" "50" 0.1875 2 1 1 0 "North America" "Clerical"
"3894" "50" 0.1875 2 1 1 0 "North America" "Clerical"
"3895" "50" 0.1875 2 1 1 0 "North America" "Clerical"
"3896" "50" 0.1875 2 1 1 0 "North America" "Clerical"
"3897" "50" 0.1875 1 1 1 0 "North America" "Clerical"
"3898" "50" 0.1875 1 1 1 0 "North America" "Clerical"
"3899" "50" 0.1875 1 1 1 0 "North America" "Clerical"
"3900" "50" 0.1875 2 1 1 0 "North America" "Clerical"
"3901" "50" 0.1875 2 1 1 0 "North America" "Clerical"
"3902" "40" 0.1875 1 1 1 0 "North America" "Clerical"
"3903" "50" 0.1875 2 1 1 0 "North America" "Clerical"
"3904" "50" 0.1875 2 1 1 0 "North America" "Clerical"
"3905" "50" 0.1875 2 1 1 0 "North America" "Clerical"
"3906" "50" 0.1875 2 1 1 0 "North America" "Clerical"
"3907" "50" 0.1875 1 1 1 0 "North America" "Clerical"
"3908" "50" 0.1875 2 1 1 0 "North America" "Clerical"
"3909" "40" 0.1875 1 1 1 0 "North America" "Clerical"
"3910" "50" 0.1875 1 1 1 0 "North America" "Clerical"
"3911" "50" 0.1875 1 1 1 0 "North America" "Clerical"
"3912" "40" 0.1875 2 1 1 0 "North America" "Clerical"
"3913" "50" 0.1875 2 1 1 0 "North America" "Clerical"
"3914" "40" 0.1875 2 1 1 0 "North America" "Clerical"
"3915" "40" 0.1875 2 1 1 0 "North America" "Clerical"
"3916" "40" 0.1875 2 1 1 0 "North America" "Clerical"
"3917" "40" 0.4375 1 1 0 0 "North America" "Skilled Manual"
"3918" "40" 0.4375 1 1 0 0 "North America" "Skilled Manual"
"3919" "40" 0.4375 2 1 0 0 "North America" "Skilled Manual"
"3920" "40" 0.4375 1 1 0 0 "North America" "Skilled Manual"
"3921" "40" 0.3125 1 1 0 0 "North America" "Skilled Manual"
"3922" "40" 0.3125 1 0 0 0 "North America" "Skilled Manual"
"3923" "40" 0.3125 1 0 0 0 "North America" "Skilled Manual"
"3924" "40" 0.0625 1 0 0 1 "Europe" "Manual"
"3925" "30" 0.0625 4 1 1 1 "Europe" "Manual"
"3926" "40" 0.125 1 1 0 0 "Europe" "Clerical"
"3927" "40" 0.125 1 1 0 0 "Europe" "Clerical"
"3928" "40" 0.125 1 1 0 0 "Europe" "Clerical"
"3929" "40" 0.125 1 1 0 0 "Europe" "Clerical"
"3930" "30" 0.125 4 1 0 1 "Europe" "Clerical"
"3931" "40" 0.125 1 0 0 1 "Europe" "Clerical"
"3932" "40" 0.1875 1 1 0 0 "Europe" "Clerical"
"3933" "30" 0.0625 4 1 1 1 "Europe" "Manual"
"3934" "40" 0.0625 4 1 1 1 "Europe" "Manual"
"3935" "30" 0.125 2 0 0 1 "Europe" "Clerical"
"3936" "40" 0.125 1 0 0 1 "Europe" "Clerical"
"3937" "40" 0.125 1 0 1 1 "Europe" "Clerical"
"3938" "30" 0 1 1 1 4 "Europe" "Manual"
"3939" "40" 0.0625 4 0 1 1 "Europe" "Manual"
"3940" "40" 0.1875 1 1 0 0 "Europe" "Clerical"
"3941" "30" 0.1875 1 0 0 0 "Europe" "Clerical"
"3942" "40" 0.0625 1 1 0 2 "Europe" "Manual"
"3943" "40" 0.125 2 0 1 1 "Europe" "Clerical"
"3944" "30" 0.125 4 1 1 1 "Europe" "Clerical"
"3945" "40" 0 1 1 2 3 "Europe" "Manual"
"3946" "40" 0 1 1 2 3 "Europe" "Manual"
"3947" "40" 0.0625 1 1 1 2 "Europe" "Manual"
"3948" "40" 0.0625 1 1 1 2 "Europe" "Manual"
"3949" "40" 0.125 1 1 2 1 "Europe" "Skilled Manual"
"3950" "40" 0.125 1 1 2 1 "Europe" "Skilled Manual"
"3951" "40" 0 1 1 2 2 "Europe" "Manual"
"3952" "40" 0.125 1 1 2 1 "Europe" "Skilled Manual"
"3953" "40" 0.125 1 1 2 1 "Europe" "Skilled Manual"
"3954" "40" 0 1 1 2 2 "Europe" "Manual"
"3955" "40" 0 1 1 2 2 "Europe" "Manual"
"3956" "40" 0.0625 1 0 1 3 "Europe" "Manual"
"3957" "40" 0.0625 1 1 0 4 "Europe" "Manual"
"3958" "40" 0.0625 1 1 1 4 "Europe" "Manual"
"3959" "40" 0.1875 1 1 0 0 "Europe" "Professional"
"3960" "40" 0.125 1 1 0 2 "Europe" "Clerical"
"3961" "40" 0.125 1 1 1 2 "Europe" "Clerical"
"3962" "40" 0.1875 1 1 0 0 "Europe" "Skilled Manual"
"3963" "40" 0.1875 1 1 0 0 "Europe" "Skilled Manual"
"3964" "40" 0.1875 1 1 0 0 "Europe" "Skilled Manual"
"3965" "40" 0.1875 1 1 0 0 "Europe" "Skilled Manual"
"3966" "40" 0.125 1 0 2 2 "Europe" "Clerical"
"3967" "40" 0.125 1 1 2 2 "Europe" "Clerical"
"3968" "40" 0.125 1 1 2 2 "Europe" "Clerical"
"3969" "40" 0.1875 1 1 0 0 "Europe" "Skilled Manual"
"3970" "30" 0.125 1 1 0 3 "Europe" "Clerical"
"3971" "30" 0.0625 4 0 1 0 "Europe" "Manual"
"3972" "30" 0.0625 1 0 2 4 "Europe" "Manual"
"3973" "30" 0.125 1 1 1 3 "Europe" "Clerical"
"3974" "30" 0.125 1 1 1 3 "Europe" "Clerical"
"3975" "30" 0.125 1 1 2 3 "Europe" "Clerical"
"3976" "40" 0.1875 1 1 0 0 "Europe" "Skilled Manual"
"3977" "40" 0.1875 1 1 1 0 "Europe" "Skilled Manual"
"3978" "30" 0.125 1 1 2 3 "Europe" "Clerical"
"3979" "30" 0.125 1 1 1 4 "Europe" "Clerical"
"3980" "30" 0.125 1 1 1 4 "Europe" "Clerical"
"3981" "30" 0.125 1 1 2 4 "Europe" "Clerical"
"3982" "30" 0.125 1 1 3 4 "Europe" "Clerical"
"3983" "30" 0.125 1 0 3 4 "Europe" "Clerical"
"3984" "30" 0.125 1 1 3 4 "Europe" "Clerical"
"3985" "30" 0.125 1 1 1 5 "Europe" "Clerical"
"3986" "30" 0.0625 4 0 1 0 "Europe" "Manual"
"3987" "30" 0.0625 4 0 1 0 "Europe" "Manual"
"3988" "30" 0.0625 5 0 1 0 "Europe" "Manual"
"3989" "30" 0 1 1 2 0 "Europe" "Manual"
"3990" "30" 0.0625 5 0 1 0 "Europe" "Manual"
"3991" "30" 0.125 1 0 1 0 "Europe" "Clerical"
"3992" "30" 0.125 1 0 1 0 "Europe" "Clerical"
"3993" "70" 0.0625 5 1 1 0 "Europe" "Manual"
"3994" "30" 0.0625 4 1 1 0 "Europe" "Manual"
"3995" "30" 0.0625 4 0 1 0 "Europe" "Manual"
"3996" "30" 0.0625 2 0 2 0 "Europe" "Manual"
"3997" "30" 0.125 1 0 1 0 "Europe" "Clerical"
"3998" "30" 0.125 1 0 1 0 "Europe" "Clerical"
"3999" "30" 0.0625 2 0 2 0 "Europe" "Manual"
"4000" "30" 0 2 1 2 0 "Europe" "Manual"
"4001" "30" 0 1 0 2 0 "Europe" "Manual"
"4002" "30" 0 2 0 2 0 "Europe" "Manual"
"4003" "30" 0.0625 1 0 2 0 "Europe" "Manual"
"4004" "30" 0.0625 2 0 2 0 "Europe" "Manual"
"4005" "30" 0.0625 2 1 2 0 "Europe" "Manual"
"4006" "30" 0.3125 2 0 2 0 "North America" "Skilled Manual"
"4007" "30" 0.375 5 1 2 0 "North America" "Skilled Manual"
"4008" "30" 0.1875 5 0 2 0 "North America" "Clerical"
"4009" "30" 0.1875 2 0 2 0 "North America" "Clerical"
"4010" "30" 0.125 5 1 2 0 "North America" "Skilled Manual"
"4011" "30" 0.125 5 1 2 0 "North America" "Skilled Manual"
"4012" "30" 0.3125 5 1 2 0 "North America" "Skilled Manual"
"4013" "30" 0.3125 5 1 2 0 "North America" "Skilled Manual"
"4014" "30" 0.3125 2 0 2 0 "North America" "Skilled Manual"
"4015" "50" 0.125 2 0 2 0 "Pacific" "Clerical"
"4016" "60" 0.125 2 0 2 0 "Pacific" "Clerical"
"4017" "30" 0.1875 2 0 2 0 "North America" "Clerical"
"4018" "30" 0.0625 2 0 2 0 "North America" "Skilled Manual"
"4019" "60" 0.125 2 0 2 0 "Pacific" "Skilled Manual"
"4020" "60" 0.125 5 1 2 0 "Pacific" "Skilled Manual"
"4021" "60" 0.125 2 0 2 0 "Pacific" "Skilled Manual"
"4022" "60" 0.125 2 0 2 0 "Pacific" "Skilled Manual"
"4023" "50" 0.1875 2 0 2 0 "Pacific" "Clerical"
"4024" "30" 0.375 5 1 2 0 "North America" "Skilled Manual"
"4025" "40" 0.125 5 1 2 0 "Pacific" "Skilled Manual"
"4026" "50" 0.1875 5 1 2 0 "Pacific" "Clerical"
"4027" "50" 0.1875 5 1 2 0 "Pacific" "Clerical"
"4028" "50" 0.1875 5 1 2 0 "Pacific" "Skilled Manual"
"4029" "30" 0 1 0 1 0 "Pacific" "Manual"
"4030" "30" 0 4 1 1 0 "Pacific" "Manual"
"4031" "30" 0.0625 1 1 0 0 "Pacific" "Clerical"
"4032" "30" 0 4 1 1 0 "Pacific" "Manual"
"4033" "30" 0 4 0 0 1 "Pacific" "Manual"
"4034" "30" 0 4 0 0 1 "Pacific" "Manual"
"4035" "30" 0 4 0 0 1 "Pacific" "Manual"
"4036" "30" 0 4 0 0 1 "Pacific" "Manual"
"4037" "30" 0.0625 1 1 0 0 "Pacific" "Clerical"
"4038" "30" 0.0625 1 1 0 0 "Pacific" "Clerical"
"4039" "30" 0.0625 1 1 0 0 "Pacific" "Clerical"
"4040" "30" 0 2 0 0 1 "Pacific" "Manual"
"4041" "30" 0 4 1 0 1 "Pacific" "Manual"
"4042" "30" 0 4 1 0 1 "Pacific" "Manual"
"4043" "30" 0.0625 1 0 0 0 "Pacific" "Manual"
"4044" "30" 0.0625 1 1 0 0 "Pacific" "Manual"
"4045" "30" 0.0625 1 1 0 0 "Pacific" "Manual"
"4046" "60" 0.0625 1 1 0 0 "Europe" "Manual"
"4047" "60" 0.1875 1 1 0 0 "Europe" "Clerical"
"4048" "50" 0.125 1 1 0 0 "Europe" "Clerical"
"4049" "50" 0.125 1 1 0 0 "Europe" "Clerical"
"4050" "40" 0 2 0 1 1 "Europe" "Manual"
"4051" "40" 0.0625 2 0 0 1 "Europe" "Manual"
"4052" "50" 0.0625 2 0 0 1 "Europe" "Manual"
"4053" "40" 0.0625 4 1 0 1 "Europe" "Manual"
"4054" "40" 0 4 0 1 1 "Europe" "Manual"
"4055" "50" 0.0625 2 1 1 0 "Europe" "Manual"
"4056" "50" 0.0625 4 1 1 0 "Europe" "Manual"
"4057" "50" 0.0625 4 1 1 0 "Europe" "Manual"
"4058" "40" 0.0625 4 1 1 0 "Europe" "Manual"
"4059" "40" 0.125 1 1 0 0 "Europe" "Clerical"
"4060" "40" 0.125 1 1 0 0 "Europe" "Clerical"
"4061" "40" 0.0625 4 1 1 0 "Europe" "Manual"
"4062" "50" 0.125 1 1 0 0 "Europe" "Clerical"
"4063" "50" 0.125 1 1 0 0 "Europe" "Clerical"
"4064" "50" 0.125 1 1 0 0 "Europe" "Clerical"
"4065" "50" 0.125 1 1 0 0 "Europe" "Clerical"
"4066" "30" 0 4 0 1 1 "Europe" "Manual"
"4067" "40" 0 5 1 1 1 "Europe" "Manual"
"4068" "40" 0 1 1 0 2 "Europe" "Manual"
"4069" "30" 0.0625 4 0 1 0 "Europe" "Manual"
"4070" "40" 0.0625 4 1 1 0 "Europe" "Manual"
"4071" "40" 0 1 1 0 2 "Europe" "Manual"
"4072" "30" 0.125 1 1 0 0 "Europe" "Clerical"
"4073" "40" 0.125 1 1 0 0 "Europe" "Clerical"
"4074" "30" 0.125 1 1 0 0 "Europe" "Clerical"
"4075" "70" 0 1 0 2 0 "Europe" "Clerical"
"4076" "70" 0 1 0 2 0 "Europe" "Clerical"
"4077" "40" 0.0625 2 0 1 0 "Europe" "Manual"
"4078" "40" 0.125 1 1 0 0 "Europe" "Clerical"
"4079" "30" 0.125 2 0 0 0 "Europe" "Clerical"
"4080" "40" 0.125 1 1 0 0 "Europe" "Clerical"
"4081" "30" 0.1875 1 1 0 0 "Europe" "Clerical"
"4082" "40" 0.1875 1 1 0 0 "Europe" "Clerical"
"4083" "40" 0.1875 1 1 0 0 "Europe" "Clerical"
"4084" "40" 0.1875 1 1 0 0 "Europe" "Clerical"
"4085" "30" 0.1875 1 1 0 0 "Europe" "Clerical"
"4086" "40" 0.1875 1 1 0 0 "Europe" "Clerical"
"4087" "30" 0.25 1 1 0 0 "Europe" "Skilled Manual"
"4088" "30" 0.25 1 0 0 0 "Europe" "Skilled Manual"
"4089" "30" 0.25 1 1 0 0 "Europe" "Skilled Manual"
"4090" "40" 0.25 1 1 0 0 "Europe" "Skilled Manual"
"4091" "40" 0 1 1 2 1 "Europe" "Manual"
"4092" "40" 0.0625 4 1 0 1 "Europe" "Manual"
"4093" "50" 0.4375 4 1 1 2 "Europe" "Professional"
"4094" "60" 0.375 4 1 2 1 "Europe" "Professional"
"4095" "60" 0.375 3 1 2 1 "Europe" "Professional"
"4096" "60" 0.375 4 0 2 1 "Europe" "Professional"
"4097" "60" 0.4375 3 1 2 0 "Europe" "Management"
"4098" "60" 0.625 5 1 4 4 "Europe" "Management"
"4099" "60" 0.4375 3 0 2 0 "Europe" "Professional"
"4100" "60" 0.4375 3 1 2 0 "Europe" "Professional"
"4101" "60" 0.625 5 0 4 4 "Europe" "Management"
"4102" "60" 0.6875 3 1 1 5 "Europe" "Management"
"4103" "60" 0.75 1 1 4 4 "Europe" "Professional"
"4104" "50" 0.4375 3 1 2 2 "Europe" "Professional"
"4105" "40" 0.4375 4 1 2 2 "Europe" "Professional"
"4106" "40" 0.5625 3 1 3 4 "Europe" "Professional"
"4107" "40" 1 3 1 4 4 "Europe" "Professional"
"4108" "50" 0.5 4 1 2 2 "Europe" "Professional"
"4109" "50" 0.75 1 1 2 5 "Europe" "Professional"
"4110" "40" 0.4375 3 1 2 1 "Europe" "Professional"
"4111" "50" 0.5625 4 1 4 4 "Europe" "Professional"
"4112" "50" 0.4375 4 1 3 1 "Europe" "Professional"
"4113" "50" 0.4375 4 1 3 1 "Europe" "Professional"
"4114" "50" 0.4375 3 1 2 2 "Europe" "Professional"
"4115" "60" 0.625 3 1 2 5 "Europe" "Professional"
"4116" "60" 0.5 3 1 3 1 "Europe" "Management"
"4117" "50" 0.5625 5 0 4 4 "Europe" "Management"
"4118" "60" 0.5625 3 1 4 4 "Europe" "Management"
"4119" "60" 1 3 1 4 5 "Europe" "Management"
"4120" "50" 0.6875 3 1 4 5 "Europe" "Professional"
"4121" "30" 0.375 3 1 2 0 "Pacific" "Professional"
"4122" "30" 0.375 3 0 3 0 "Pacific" "Professional"
"4123" "30" 0.375 3 1 3 0 "Pacific" "Professional"
"4124" "30" 0.375 3 1 3 0 "Pacific" "Professional"
"4125" "30" 0.3125 3 1 4 0 "Pacific" "Professional"
"4126" "30" 0.4375 3 0 3 0 "Pacific" "Professional"
"4127" "30" 0.4375 3 1 3 0 "Pacific" "Professional"
"4128" "30" 0.5 3 0 2 0 "Pacific" "Professional"
"4129" "30" 0.375 3 0 4 0 "Pacific" "Professional"
"4130" "30" 0.5 3 0 3 0 "Pacific" "Professional"
"4131" "30" 0.5 3 0 3 0 "Pacific" "Professional"
"4132" "30" 0.4375 3 1 3 0 "Pacific" "Professional"
"4133" "30" 0.5625 3 1 2 5 "Pacific" "Management"
"4134" "30" 0.6875 3 1 4 5 "Pacific" "Professional"
"4135" "30" 0.5 3 1 3 0 "Pacific" "Professional"
"4136" "30" 0.5 3 0 3 0 "Pacific" "Professional"
"4137" "30" 0.5625 3 0 3 5 "Pacific" "Management"
"4138" "30" 0.5625 3 1 3 5 "Pacific" "Management"
"4139" "30" 0.5625 3 1 3 5 "Pacific" "Management"
"4140" "40" 0.4375 3 0 4 0 "Pacific" "Professional"
"4141" "40" 0.4375 3 0 4 0 "Pacific" "Professional"
"4142" "40" 0.4375 3 1 4 0 "Pacific" "Professional"
"4143" "30" 0.75 3 1 4 5 "Pacific" "Management"
"4144" "40" 0.5 3 1 4 0 "Pacific" "Professional"
"4145" "40" 0.5 3 1 4 0 "Pacific" "Professional"
"4146" "40" 0.5 3 1 4 0 "Pacific" "Professional"
"4147" "40" 0.5625 3 1 4 5 "Pacific" "Management"
"4148" "30" 0.5625 3 1 4 5 "Pacific" "Management"
"4149" "40" 0.5 3 1 4 0 "Pacific" "Professional"
"4150" "30" 0.5 3 0 4 0 "Pacific" "Professional"
"4151" "40" 0.625 3 0 4 5 "Pacific" "Management"
"4152" "30" 0.625 3 1 4 5 "Pacific" "Professional"
"4153" "40" 0.625 3 1 4 5 "Pacific" "Professional"
"4154" "40" 0.625 3 0 4 5 "Pacific" "Professional"
"4155" "40" 0.75 3 1 4 5 "Pacific" "Management"
"4156" "70" 0.375 3 1 2 0 "North America" "Management"
"4157" "70" 0.5 5 1 2 0 "North America" "Management"
"4158" "70" 0.5625 5 1 3 3 "North America" "Management"
"4159" "70" 0.5625 5 1 3 3 "North America" "Management"
"4160" "70" 0.5625 2 1 3 3 "North America" "Management"
"4161" "60" 0.4375 5 1 2 0 "North America" "Management"
"4162" "60" 0.5 5 1 2 0 "North America" "Management"
"4163" "60" 0.5625 5 1 3 3 "North America" "Management"
"4164" "60" 0.5625 5 1 3 3 "North America" "Management"
"4165" "60" 0.5625 5 1 3 3 "North America" "Management"
"4166" "60" 0.5625 5 1 3 3 "North America" "Management"
"4167" "60" 0.75 1 1 4 3 "North America" "Management"
"4168" "60" 0.75 1 1 4 3 "North America" "Management"
"4169" "60" 0.375 3 1 2 0 "North America" "Management"
"4170" "50" 0.1875 5 1 2 0 "Pacific" "Skilled Manual"
"4171" "40" 0.4375 5 1 2 0 "Pacific" "Skilled Manual"
"4172" "50" 0.4375 5 1 2 0 "Pacific" "Skilled Manual"
"4173" "30" 0.125 5 1 2 0 "North America" "Skilled Manual"
"4174" "30" 0.125 5 1 2 0 "North America" "Skilled Manual"
"4175" "30" 0.125 5 1 2 0 "North America" "Skilled Manual"
"4176" "30" 0.375 5 1 2 0 "North America" "Professional"
"4177" "30" 0.375 5 1 2 0 "North America" "Professional"
"4178" "30" 0.375 1 0 2 0 "North America" "Professional"
"4179" "50" 0.4375 5 1 2 0 "Pacific" "Skilled Manual"
"4180" "50" 0.375 2 0 2 0 "Pacific" "Skilled Manual"
"4181" "50" 0.375 5 1 2 0 "Pacific" "Skilled Manual"
"4182" "40" 0.375 5 1 2 0 "Pacific" "Skilled Manual"
"4183" "40" 0.375 5 1 2 0 "Pacific" "Skilled Manual"
"4184" "30" 0.375 5 0 2 0 "Pacific" "Professional"
"4185" "50" 0.75 5 1 1 1 "Pacific" "Management"
"4186" "50" 0.75 1 1 1 1 "Pacific" "Management"
"4187" "40" 0.75 1 1 2 1 "Pacific" "Management"
"4188" "30" 0.4375 1 0 1 0 "North America" "Management"
"4189" "30" 0.3125 5 1 2 0 "North America" "Professional"
"4190" "30" 0.3125 5 1 2 0 "North America" "Professional"
"4191" "30" 0.3125 5 0 2 0 "North America" "Professional"
"4192" "30" 0.3125 5 0 2 0 "North America" "Professional"
"4193" "50" 0.75 1 0 3 1 "Pacific" "Management"
"4194" "40" 0.6875 4 1 3 2 "North America" "Management"
"4195" "30" 0.6875 1 0 3 2 "North America" "Management"
"4196" "40" 0.6875 4 1 3 2 "North America" "Management"
"4197" "30" 0.6875 4 1 4 2 "North America" "Management"
"4198" "50" 0.3125 2 0 2 0 "North America" "Professional"
"4199" "40" 0.3125 2 0 2 0 "North America" "Professional"
"4200" "50" 0.375 5 1 0 2 "North America" "Professional"
"4201" "50" 0.375 1 1 0 2 "North America" "Professional"
"4202" "50" 0.5 4 1 1 0 "North America" "Professional"
"4203" "50" 0.5 5 1 1 0 "North America" "Professional"
"4204" "40" 0.5 4 1 1 0 "North America" "Professional"
"4205" "40" 0.5 2 1 0 4 "Pacific" "Professional"
"4206" "40" 0.5 2 1 0 4 "Pacific" "Professional"
"4207" "40" 0.5 1 0 0 4 "Pacific" "Professional"
"4208" "40" 0.5625 4 1 0 0 "Pacific" "Management"
"4209" "40" 0.3125 5 1 1 0 "Pacific" "Professional"
"4210" "30" 0.3125 1 1 1 0 "Pacific" "Professional"
"4211" "40" 0.3125 5 1 1 0 "Pacific" "Professional"
"4212" "50" 0.3125 1 0 1 0 "Pacific" "Skilled Manual"
"4213" "50" 0.3125 5 1 1 0 "Pacific" "Professional"
"4214" "50" 0.3125 1 1 1 0 "Pacific" "Skilled Manual"
"4215" "40" 0.5625 2 0 1 0 "Pacific" "Management"
"4216" "40" 0.5625 2 0 1 0 "Pacific" "Management"
"4217" "50" 0.3125 5 1 1 0 "Pacific" "Skilled Manual"
"4218" "40" 0.3125 5 1 1 0 "Pacific" "Skilled Manual"
"4219" "40" 0.375 5 1 1 0 "Pacific" "Professional"
"4220" "40" 0.375 1 0 1 0 "Pacific" "Professional"
"4221" "40" 0.375 1 0 1 0 "Pacific" "Professional"
"4222" "40" 0.375 1 0 1 0 "Pacific" "Professional"
"4223" "40" 0.375 1 0 1 0 "Pacific" "Professional"
"4224" "40" 0.375 5 1 1 0 "Pacific" "Professional"
"4225" "40" 0.375 5 0 1 0 "Pacific" "Professional"
"4226" "50" 0.5 4 1 1 0 "Pacific" "Professional"
"4227" "30" 0.375 1 0 2 0 "Pacific" "Professional"
"4228" "40" 0.375 5 1 2 0 "Pacific" "Professional"
