BikeBuyer,Age,YearlyIncome,CommuteDistance,HouseOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,EnglishOccupation,MaritalStatus,Gender,EnglishEducation,Region
0,48,30000,0-1 Miles,0,0,3,3,Clerical,M,F,Partial College,Europe
1,42,40000,0-1 Miles,1,0,0,1,Skilled Manual,M,F,Bachelors,Europe
1,48,40000,0-1 Miles,1,0,0,1,Skilled Manual,M,F,Bachelors,Europe
0,34,20000,2-5 Miles,0,1,0,0,Manual,S,F,High School,Europe
0,34,20000,1-2 Miles,0,1,0,0,Manual,S,M,High School,Europe
0,34,20000,2-5 Miles,0,1,0,0,Manual,S,M,High School,Europe
0,32,20000,0-1 Miles,1,2,4,4,Manual,S,F,High School,Europe
0,32,20000,0-1 Miles,1,2,5,5,Manual,S,F,High School,Europe
0,32,20000,0-1 Miles,1,2,5,5,Manual,S,M,High School,Europe
1,32,30000,0-1 Miles,1,1,3,3,Clerical,S,M,Partial College,Europe
0,32,30000,0-1 Miles,0,2,3,3,Clerical,M,F,Partial College,Europe
1,43,40000,0-1 Miles,1,0,0,1,Skilled Manual,M,F,Bachelors,Europe
1,43,40000,0-1 Miles,1,0,0,1,Skilled Manual,M,F,Bachelors,Europe
1,49,40000,0-1 Miles,1,0,0,1,Skilled Manual,M,F,Bachelors,Europe
1,44,40000,0-1 Miles,1,1,0,1,Skilled Manual,M,F,Bachelors,Europe
1,43,40000,0-1 Miles,1,1,0,1,Skilled Manual,M,M,Bachelors,Europe
0,33,30000,0-1 Miles,1,2,3,3,Clerical,S,F,Partial College,Europe
1,33,30000,0-1 Miles,1,1,4,4,Clerical,S,F,Partial College,Europe
0,33,30000,0-1 Miles,1,3,4,4,Clerical,S,M,Partial College,Europe
0,34,30000,0-1 Miles,1,3,5,5,Clerical,S,M,Partial College,Europe
1,34,30000,0-1 Miles,0,1,0,0,Clerical,S,F,Partial College,Europe
1,34,30000,0-1 Miles,0,1,0,0,Clerical,S,M,Partial College,Europe
1,34,30000,0-1 Miles,0,1,0,0,Clerical,S,F,Partial College,Europe
0,35,20000,2-5 Miles,1,1,0,0,Manual,S,F,High School,Europe
0,35,20000,5-10 Miles,0,1,0,0,Manual,S,F,High School,Europe
0,31,10000,0-1 Miles,1,2,0,0,Manual,M,F,Partial High School,Europe
0,37,10000,0-1 Miles,1,2,0,0,Manual,S,F,Partial High School,Europe
0,36,30000,2-5 Miles,1,1,0,0,Clerical,S,M,Partial College,Europe
1,31,40000,0-1 Miles,1,0,1,1,Skilled Manual,M,M,Bachelors,Europe
0,98,30000,2-5 Miles,1,1,0,1,Clerical,S,F,Partial College,Europe
0,38,10000,0-1 Miles,0,2,0,0,Manual,S,M,Partial High School,Europe
1,33,20000,0-1 Miles,0,2,0,0,Manual,S,M,Partial High School,Europe
1,38,20000,1-2 Miles,1,2,0,0,Manual,S,M,Partial High School,Europe
1,32,20000,1-2 Miles,0,2,0,0,Manual,S,F,Partial High School,Europe
0,38,30000,2-5 Miles,1,1,0,0,Clerical,S,M,Partial College,Europe
0,34,40000,1-2 Miles,0,2,0,0,Clerical,S,F,Partial High School,North America
0,63,10000,1-2 Miles,0,2,1,2,Clerical,M,F,Partial High School,Pacific
0,34,30000,1-2 Miles,0,1,0,0,Skilled Manual,M,M,Partial College,North America
0,34,30000,1-2 Miles,0,1,0,0,Skilled Manual,S,F,Partial College,North America
0,34,30000,5-10 Miles,1,2,0,0,Skilled Manual,S,F,Partial College,North America
0,34,60000,5-10 Miles,1,2,0,0,Skilled Manual,M,M,Partial College,North America
0,34,60000,1-2 Miles,0,2,0,0,Skilled Manual,M,M,Partial College,North America
0,62,20000,1-2 Miles,1,2,1,2,Clerical,M,F,Partial High School,Pacific
1,61,30000,1-2 Miles,0,2,0,3,Clerical,M,M,Partial College,Pacific
1,31,20000,1-2 Miles,0,2,0,0,Skilled Manual,S,M,Partial College,North America
0,60,30000,1-2 Miles,0,2,0,3,Skilled Manual,M,F,High School,Pacific
0,55,30000,1-2 Miles,0,2,0,3,Skilled Manual,M,M,High School,Pacific
0,49,30000,1-2 Miles,0,2,0,3,Skilled Manual,M,M,High School,Pacific
1,31,70000,0-1 Miles,0,2,0,0,Skilled Manual,S,M,Partial College,North America
1,58,40000,5-10 Miles,1,2,0,3,Skilled Manual,M,M,Partial College,Pacific
0,53,40000,1-2 Miles,0,2,0,3,Skilled Manual,M,M,Partial College,Pacific
1,58,70000,1-2 Miles,1,2,0,2,Management,M,M,Graduate Degree,Pacific
1,57,80000,5-10 Miles,1,2,0,2,Skilled Manual,M,M,Partial College,Pacific
1,57,80000,1-2 Miles,0,2,0,2,Skilled Manual,S,M,Partial College,Pacific
1,52,80000,5-10 Miles,1,2,0,2,Skilled Manual,S,M,Partial College,Pacific
1,57,80000,1-2 Miles,0,2,0,2,Skilled Manual,S,F,Partial College,Pacific
1,51,80000,5-10 Miles,1,2,0,2,Skilled Manual,S,F,Partial College,Pacific
0,36,30000,5-10 Miles,1,2,0,0,Skilled Manual,M,M,Partial College,North America
1,36,30000,1-2 Miles,0,2,0,0,Skilled Manual,S,F,High School,North America
0,36,30000,5-10 Miles,1,2,0,0,Skilled Manual,S,F,High School,North America
0,36,60000,5-10 Miles,1,2,0,0,Skilled Manual,M,F,Partial College,North America
0,37,30000,5-10 Miles,1,2,0,0,Skilled Manual,S,F,High School,North America
0,37,30000,5-10 Miles,1,2,0,0,Skilled Manual,M,M,High School,North America
0,57,30000,5-10 Miles,1,1,0,1,Clerical,M,F,High School,North America
1,57,30000,2-5 Miles,1,1,0,1,Clerical,M,M,High School,North America
1,56,40000,0-1 Miles,1,1,0,1,Clerical,M,M,Partial College,North America
1,56,40000,0-1 Miles,1,1,0,1,Clerical,M,M,Partial College,North America
1,56,40000,0-1 Miles,1,1,0,1,Clerical,M,F,Partial College,North America
1,56,40000,0-1 Miles,1,1,0,1,Clerical,M,F,Partial College,North America
1,56,40000,1-2 Miles,1,1,0,1,Clerical,M,F,Partial College,North America
1,45,40000,1-2 Miles,1,1,0,1,Clerical,M,F,Partial College,North America
0,40,80000,1-2 Miles,1,0,0,5,Skilled Manual,S,F,Graduate Degree,North America
0,50,80000,1-2 Miles,1,0,0,5,Skilled Manual,S,F,Graduate Degree,North America
0,49,40000,1-2 Miles,1,1,0,1,Clerical,M,F,Partial College,North America
0,50,40000,0-1 Miles,1,1,0,1,Clerical,M,F,Partial College,North America
0,55,40000,1-2 Miles,1,1,0,1,Clerical,M,M,Partial College,North America
1,43,40000,1-2 Miles,1,1,0,1,Clerical,M,F,Partial College,North America
1,54,40000,1-2 Miles,1,1,0,1,Clerical,M,F,Partial College,North America
0,54,40000,0-1 Miles,1,1,0,1,Clerical,M,M,Partial College,North America
1,48,40000,1-2 Miles,1,1,0,1,Clerical,M,F,Partial College,North America
0,54,40000,0-1 Miles,1,1,0,1,Clerical,M,F,Partial College,North America
0,47,80000,0-1 Miles,0,0,0,4,Skilled Manual,S,F,Graduate Degree,North America
0,53,80000,0-1 Miles,0,0,0,4,Skilled Manual,S,F,Graduate Degree,North America
0,47,80000,0-1 Miles,0,0,0,4,Skilled Manual,M,M,Graduate Degree,North America
0,42,80000,1-2 Miles,1,0,0,4,Skilled Manual,S,F,Graduate Degree,North America
0,53,80000,1-2 Miles,1,0,0,4,Skilled Manual,S,F,Graduate Degree,North America
0,53,80000,0-1 Miles,0,0,0,4,Skilled Manual,S,F,Graduate Degree,North America
0,53,80000,1-2 Miles,1,0,0,4,Skilled Manual,S,M,Graduate Degree,North America
0,52,60000,0-1 Miles,1,0,0,4,Skilled Manual,S,F,Graduate Degree,North America
0,52,60000,1-2 Miles,1,0,0,4,Skilled Manual,M,M,Graduate Degree,North America
0,43,20000,0-1 Miles,0,0,1,1,Manual,S,M,Partial College,Europe
0,43,20000,2-5 Miles,1,1,1,1,Manual,M,M,Partial College,Europe
1,37,30000,0-1 Miles,1,0,0,1,Clerical,M,M,Bachelors,Europe
1,37,30000,1-2 Miles,1,0,0,1,Clerical,S,M,Bachelors,Europe
1,43,30000,0-1 Miles,0,0,1,1,Clerical,S,M,Bachelors,Europe
1,37,30000,1-2 Miles,0,0,1,1,Clerical,S,M,Bachelors,Europe
1,43,40000,0-1 Miles,1,0,0,0,Clerical,M,F,Graduate Degree,Europe
1,32,40000,0-1 Miles,1,0,0,0,Clerical,M,M,Graduate Degree,Europe
1,39,10000,0-1 Miles,1,1,3,3,Manual,S,M,High School,Europe
0,44,10000,0-1 Miles,0,1,3,3,Manual,M,F,High School,Europe
0,44,10000,0-1 Miles,1,0,4,4,Manual,S,M,Partial High School,Europe
0,39,20000,2-5 Miles,1,1,1,1,Manual,M,M,Partial College,Europe
0,44,20000,2-5 Miles,0,1,1,1,Manual,S,M,High School,Europe
0,44,30000,0-1 Miles,0,0,1,1,Clerical,S,M,Bachelors,Europe
1,39,30000,2-5 Miles,1,0,1,1,Clerical,M,M,Bachelors,Europe
0,44,30000,0-1 Miles,0,1,1,1,Clerical,S,F,Bachelors,Europe
0,44,30000,1-2 Miles,0,1,1,1,Clerical,S,M,Bachelors,Europe
0,45,20000,2-5 Miles,1,1,1,1,Manual,M,M,High School,Europe
1,44,40000,0-1 Miles,1,0,0,0,Clerical,M,M,Bachelors,Europe
1,44,40000,0-1 Miles,1,0,0,0,Clerical,M,F,Bachelors,Europe
1,38,40000,0-1 Miles,0,0,0,0,Clerical,M,M,Bachelors,Europe
1,45,30000,0-1 Miles,1,2,1,1,Skilled Manual,M,F,Bachelors,Europe
1,46,30000,0-1 Miles,1,2,1,1,Skilled Manual,M,M,Bachelors,Europe
1,40,30000,0-1 Miles,1,2,1,1,Skilled Manual,M,F,Bachelors,Europe
1,47,10000,0-1 Miles,1,2,3,4,Manual,S,F,Partial High School,Europe
1,47,10000,0-1 Miles,1,2,2,3,Manual,S,M,Partial High School,Europe
1,36,10000,0-1 Miles,1,2,2,3,Manual,S,F,Partial High School,Europe
0,80,10000,0-1 Miles,0,2,0,4,Manual,M,F,High School,Europe
1,47,10000,0-1 Miles,1,2,2,3,Manual,S,F,Partial High School,Europe
1,47,20000,0-1 Miles,1,0,3,3,Manual,S,M,High School,Europe
1,42,30000,0-1 Miles,1,0,2,2,Manual,S,M,Partial College,Europe
1,41,30000,0-1 Miles,1,0,2,2,Manual,S,M,Partial College,Europe
0,42,10000,0-1 Miles,1,2,2,3,Manual,S,F,Partial High School,Europe
0,48,20000,0-1 Miles,0,1,3,3,Manual,M,F,High School,Europe
1,42,20000,0-1 Miles,1,1,3,3,Manual,S,M,High School,Europe
0,42,20000,0-1 Miles,1,1,3,3,Manual,S,F,High School,Europe
1,37,20000,0-1 Miles,1,1,3,3,Manual,S,M,High School,Europe
0,78,10000,0-1 Miles,1,2,0,4,Manual,S,M,High School,Europe
1,45,40000,0-1 Miles,0,0,0,0,Professional,M,F,Bachelors,Europe
1,45,40000,0-1 Miles,1,0,0,0,Professional,M,F,Bachelors,Europe
1,45,40000,0-1 Miles,1,0,0,0,Professional,M,M,Bachelors,Europe
1,40,60000,0-1 Miles,1,0,0,0,Skilled Manual,S,F,Graduate Degree,Europe
1,48,20000,0-1 Miles,1,1,4,4,Manual,S,M,High School,Europe
1,43,30000,2-5 Miles,1,1,0,1,Clerical,M,F,Partial College,Europe
1,46,30000,0-1 Miles,1,1,2,2,Clerical,S,M,Partial College,Europe
1,40,30000,0-1 Miles,1,1,2,2,Clerical,S,M,Partial College,Europe
1,41,30000,0-1 Miles,1,2,2,2,Clerical,S,M,Partial College,Europe
1,42,30000,0-1 Miles,0,2,2,2,Clerical,M,M,Partial College,Europe
0,47,40000,0-1 Miles,1,0,0,1,Skilled Manual,M,F,Bachelors,Europe
0,41,40000,0-1 Miles,1,0,0,1,Skilled Manual,M,M,Bachelors,Europe
1,42,30000,0-1 Miles,1,3,2,2,Clerical,S,M,Partial College,Europe
0,34,20000,2-5 Miles,0,1,0,0,Manual,S,M,High School,Europe
0,35,10000,0-1 Miles,0,2,0,0,Manual,M,F,Partial High School,Europe
0,32,20000,0-1 Miles,1,2,4,4,Manual,S,F,High School,Europe
0,32,20000,0-1 Miles,1,2,4,4,Manual,S,M,High School,Europe
0,32,20000,0-1 Miles,0,2,5,5,Manual,M,M,High School,Europe
1,32,30000,0-1 Miles,1,1,3,3,Clerical,S,M,Partial College,Europe
0,32,30000,0-1 Miles,1,2,3,3,Clerical,S,F,Partial College,Europe
1,48,40000,0-1 Miles,1,0,0,1,Skilled Manual,M,F,Bachelors,Europe
1,49,30000,2-5 Miles,1,1,0,1,Clerical,S,F,Partial College,Europe
1,49,30000,2-5 Miles,1,1,0,1,Clerical,M,F,Partial College,Europe
1,43,40000,0-1 Miles,1,1,0,1,Skilled Manual,M,F,Bachelors,Europe
1,49,40000,0-1 Miles,1,1,0,1,Skilled Manual,M,F,Bachelors,Europe
0,33,30000,0-1 Miles,1,2,4,4,Clerical,S,M,Partial College,Europe
0,34,30000,0-1 Miles,1,2,5,5,Clerical,S,F,Partial College,Europe
1,34,30000,0-1 Miles,0,1,0,0,Clerical,S,M,Partial College,Europe
1,34,30000,0-1 Miles,0,1,0,0,Clerical,S,F,Partial College,Europe
0,34,30000,2-5 Miles,0,1,0,0,Clerical,S,F,Partial College,Europe
0,34,30000,0-1 Miles,0,1,0,0,Clerical,M,M,Partial College,Europe
0,100,10000,0-1 Miles,0,2,0,4,Manual,M,F,High School,Europe
0,36,20000,5-10 Miles,0,1,0,0,Manual,S,M,High School,Europe
0,35,20000,2-5 Miles,0,1,0,0,Manual,S,F,Partial High School,Europe
0,35,30000,2-5 Miles,0,1,0,0,Clerical,S,F,Partial College,Europe
0,35,30000,0-1 Miles,0,1,0,0,Clerical,M,F,Partial College,Europe
0,35,30000,2-5 Miles,0,1,0,0,Clerical,S,F,Partial College,Europe
1,35,30000,0-1 Miles,0,1,0,0,Clerical,S,F,Partial College,Europe
0,36,20000,2-5 Miles,0,1,0,0,Manual,S,F,Partial High School,Europe
0,36,20000,5-10 Miles,0,1,0,0,Manual,S,F,Partial High School,Europe
0,37,10000,0-1 Miles,1,2,0,0,Manual,S,M,Partial High School,Europe
1,37,20000,0-1 Miles,0,2,0,0,Manual,S,F,Partial High School,Europe
1,37,20000,0-1 Miles,0,2,0,0,Manual,S,F,Partial High School,Europe
0,37,20000,1-2 Miles,1,2,0,0,Manual,S,M,Partial High School,Europe
0,36,30000,2-5 Miles,1,1,0,0,Clerical,S,M,Partial College,Europe
0,36,30000,2-5 Miles,1,1,0,0,Clerical,S,F,Partial College,Europe
1,36,40000,1-2 Miles,1,0,1,1,Skilled Manual,M,M,Bachelors,Europe
0,98,10000,0-1 Miles,0,2,0,4,Manual,M,F,High School,Europe
0,32,20000,1-2 Miles,0,2,0,0,Manual,S,F,Partial High School,Europe
0,38,10000,0-1 Miles,0,2,0,0,Manual,S,F,Partial High School,Europe
0,38,10000,0-1 Miles,0,2,0,0,Manual,M,M,Partial High School,Europe
1,32,20000,1-2 Miles,0,2,0,0,Manual,S,M,Partial High School,Europe
1,38,30000,0-1 Miles,0,1,0,0,Clerical,S,M,Partial College,Europe
0,34,40000,1-2 Miles,0,2,0,0,Clerical,S,F,Partial High School,North America
1,34,70000,0-1 Miles,0,2,0,0,Skilled Manual,S,M,Partial College,North America
0,35,60000,5-10 Miles,1,2,0,0,Skilled Manual,S,F,Partial College,North America
0,57,20000,1-2 Miles,1,2,1,2,Clerical,M,M,Partial High School,Pacific
0,62,20000,5-10 Miles,1,2,1,2,Clerical,S,F,Partial High School,Pacific
1,61,30000,5-10 Miles,0,2,0,3,Clerical,M,F,Partial College,Pacific
1,55,40000,5-10 Miles,1,2,0,2,Management,M,M,Bachelors,Pacific
1,61,40000,5-10 Miles,0,2,0,2,Clerical,M,M,Partial College,Pacific
0,31,40000,5-10 Miles,1,2,0,0,Clerical,S,M,Partial High School,North America
0,60,30000,1-2 Miles,0,2,0,3,Skilled Manual,M,F,High School,Pacific
0,60,30000,5-10 Miles,1,2,0,3,Skilled Manual,S,F,High School,Pacific
0,60,30000,5-10 Miles,1,2,0,3,Skilled Manual,M,M,High School,Pacific
0,60,30000,5-10 Miles,1,2,0,3,Skilled Manual,M,M,High School,Pacific
1,31,60000,5-10 Miles,1,2,0,0,Skilled Manual,M,F,Partial College,North America
1,32,70000,5-10 Miles,1,2,0,0,Skilled Manual,S,M,Partial College,North America
0,59,40000,5-10 Miles,0,2,0,2,Clerical,M,M,Partial College,Pacific
1,58,40000,5-10 Miles,1,2,0,3,Skilled Manual,M,F,Partial College,Pacific
1,51,80000,1-2 Miles,0,2,0,2,Skilled Manual,S,F,Partial College,Pacific
1,57,80000,1-2 Miles,0,2,0,2,Skilled Manual,S,F,Partial College,Pacific
1,52,80000,5-10 Miles,1,2,0,2,Skilled Manual,S,F,Partial College,Pacific
0,36,30000,5-10 Miles,1,2,0,0,Skilled Manual,S,F,Partial College,North America
0,36,30000,5-10 Miles,1,2,0,0,Skilled Manual,S,M,Partial College,North America
0,36,30000,5-10 Miles,1,2,0,0,Skilled Manual,S,F,High School,North America
1,36,30000,1-2 Miles,0,2,0,0,Skilled Manual,S,F,High School,North America
0,36,30000,5-10 Miles,1,2,0,0,Skilled Manual,S,F,High School,North America
0,36,30000,5-10 Miles,1,2,0,0,Skilled Manual,S,M,High School,North America
0,36,60000,5-10 Miles,1,2,0,0,Skilled Manual,M,M,Partial College,North America
1,37,30000,1-2 Miles,0,2,0,0,Skilled Manual,S,M,High School,North America
0,31,30000,5-10 Miles,1,2,0,0,Skilled Manual,S,F,High School,North America
0,32,60000,5-10 Miles,1,2,0,0,Skilled Manual,M,F,Partial College,North America
0,72,10000,2-5 Miles,1,1,0,2,Clerical,M,F,Bachelors,Europe
0,72,10000,2-5 Miles,1,1,0,2,Clerical,M,M,Bachelors,Europe
1,70,30000,0-1 Miles,1,0,0,1,Clerical,M,F,Bachelors,Europe
0,69,10000,0-1 Miles,1,1,0,3,Manual,M,M,Partial College,Europe
0,69,30000,0-1 Miles,1,0,0,1,Clerical,M,M,Bachelors,Europe
1,69,40000,0-1 Miles,1,0,0,1,Clerical,S,M,Graduate Degree,Europe
1,68,10000,1-2 Miles,1,1,0,3,Manual,S,M,Partial College,Europe
1,31,10000,1-2 Miles,1,1,0,0,Manual,S,M,Partial College,Pacific
1,31,10000,0-1 Miles,0,1,0,0,Manual,M,M,Partial College,Pacific
1,31,20000,0-1 Miles,1,0,0,0,Clerical,M,M,Bachelors,Pacific
1,35,10000,2-5 Miles,1,0,1,1,Manual,M,F,High School,Pacific
1,35,10000,1-2 Miles,0,0,1,1,Manual,S,F,High School,Pacific
1,35,10000,2-5 Miles,0,0,1,1,Manual,S,F,High School,Pacific
1,35,10000,2-5 Miles,1,0,1,1,Manual,M,F,High School,Pacific
1,32,10000,2-5 Miles,0,0,1,1,Manual,S,F,High School,Pacific
1,32,10000,2-5 Miles,1,0,1,1,Manual,M,F,High School,Pacific
1,32,20000,0-1 Miles,1,0,0,0,Clerical,M,F,Bachelors,Pacific
1,32,20000,0-1 Miles,1,0,0,0,Clerical,M,M,Bachelors,Pacific
1,33,20000,0-1 Miles,0,0,0,0,Clerical,M,F,Bachelors,Pacific
1,33,20000,0-1 Miles,1,0,0,0,Clerical,S,M,Bachelors,Pacific
1,33,20000,0-1 Miles,1,0,0,0,Clerical,S,M,Bachelors,Pacific
1,33,20000,0-1 Miles,1,0,0,0,Clerical,S,F,Bachelors,Pacific
1,34,20000,0-1 Miles,1,0,0,0,Clerical,M,M,Bachelors,Pacific
1,68,30000,0-1 Miles,1,0,0,1,Clerical,M,F,Bachelors,Europe
1,68,30000,0-1 Miles,1,0,0,1,Clerical,S,F,Bachelors,Europe
1,39,20000,1-2 Miles,0,0,1,1,Manual,S,M,Partial College,Europe
1,50,20000,1-2 Miles,1,0,1,1,Manual,M,F,Partial College,Europe
1,50,30000,0-1 Miles,1,0,0,4,Clerical,M,F,Graduate Degree,Europe
0,46,10000,1-2 Miles,0,1,1,1,Manual,S,M,High School,Europe
0,51,10000,1-2 Miles,0,1,1,1,Manual,S,F,High School,Europe
0,51,20000,0-1 Miles,0,0,1,1,Manual,S,M,Partial College,Europe
1,51,20000,1-2 Miles,0,0,1,1,Manual,S,F,Partial College,Europe
0,46,20000,0-1 Miles,0,0,1,1,Manual,S,F,Partial College,Europe
1,51,20000,1-2 Miles,1,0,1,1,Manual,M,M,Partial College,Europe
1,51,20000,1-2 Miles,0,0,1,1,Manual,S,M,Partial College,Europe
0,51,20000,2-5 Miles,1,0,1,1,Manual,M,M,Partial College,Europe
0,40,20000,2-5 Miles,1,0,1,1,Manual,M,F,Partial College,Europe
0,47,10000,2-5 Miles,1,1,1,1,Manual,M,M,High School,Europe
0,52,10000,2-5 Miles,1,1,1,1,Manual,M,F,High School,Europe
1,52,20000,0-1 Miles,1,1,0,2,Manual,M,M,Partial College,Europe
1,42,20000,2-5 Miles,1,1,0,2,Manual,M,M,Partial College,Europe
1,45,30000,0-1 Miles,1,0,0,3,Clerical,M,M,Bachelors,Europe
1,52,30000,0-1 Miles,1,0,0,3,Clerical,S,F,Bachelors,Europe
1,47,30000,0-1 Miles,1,0,0,0,Clerical,M,M,Bachelors,Europe
1,41,30000,0-1 Miles,1,0,0,0,Clerical,S,F,Bachelors,Europe
1,52,30000,0-1 Miles,1,0,0,0,Clerical,M,M,Bachelors,Europe
1,52,40000,0-1 Miles,1,0,0,3,Clerical,M,F,Graduate Degree,Europe
1,53,30000,0-1 Miles,1,0,0,1,Clerical,S,F,Bachelors,Europe
0,41,10000,5-10 Miles,1,1,1,1,Manual,M,M,High School,Europe
0,41,20000,0-1 Miles,0,1,0,0,Manual,S,F,Partial College,Europe
0,36,20000,2-5 Miles,1,1,0,0,Manual,S,M,Partial College,Europe
0,36,20000,2-5 Miles,0,1,0,0,Manual,S,M,Partial College,Europe
1,42,10000,0-1 Miles,1,0,2,2,Manual,S,F,High School,Europe
1,41,30000,0-1 Miles,1,0,0,0,Clerical,S,M,Bachelors,Europe
1,35,30000,0-1 Miles,1,0,0,0,Clerical,M,M,Bachelors,Europe
1,35,40000,0-1 Miles,1,0,0,0,Clerical,M,F,Graduate Degree,Europe
0,92,20000,2-5 Miles,1,1,0,2,Clerical,S,F,Graduate Degree,Europe
0,42,20000,2-5 Miles,1,1,0,0,Manual,S,F,Partial College,Europe
1,42,40000,0-1 Miles,1,0,0,0,Clerical,M,M,Graduate Degree,Europe
1,37,40000,0-1 Miles,1,0,0,0,Clerical,S,F,Graduate Degree,Europe
1,42,50000,0-1 Miles,1,0,0,0,Skilled Manual,S,M,Graduate Degree,Europe
0,89,40000,0-1 Miles,1,0,0,1,Clerical,M,F,Graduate Degree,Europe
1,53,10000,0-1 Miles,1,2,0,3,Manual,S,F,Partial College,Europe
1,48,20000,2-5 Miles,1,1,0,2,Manual,M,F,Partial College,Europe
0,54,20000,2-5 Miles,1,1,0,2,Manual,M,F,Partial College,Europe
1,38,10000,0-1 Miles,1,1,2,2,Manual,S,M,High School,Europe
1,43,20000,0-1 Miles,0,0,1,1,Manual,S,M,Partial College,Europe
0,38,20000,1-2 Miles,0,0,1,1,Manual,S,M,Partial College,Europe
1,67,170000,0-1 Miles,0,2,4,3,Management,S,F,Graduate Degree,Europe
0,65,90000,10+ Miles,1,2,0,5,Professional,S,M,Partial College,Europe
0,65,90000,2-5 Miles,0,2,0,5,Professional,S,F,Partial College,Europe
0,65,100000,10+ Miles,1,4,3,2,Management,S,F,Bachelors,Europe
0,58,70000,10+ Miles,1,1,3,4,Professional,M,M,High School,Europe
1,57,100000,2-5 Miles,0,2,4,3,Professional,M,F,High School,Europe
0,51,100000,10+ Miles,1,3,4,3,Professional,S,M,High School,Europe
0,51,100000,10+ Miles,1,3,4,3,Professional,M,M,High School,Europe
0,57,100000,10+ Miles,1,3,4,3,Professional,M,M,High School,Europe
0,57,170000,0-1 Miles,0,4,4,0,Professional,S,M,High School,Europe
1,57,170000,10+ Miles,1,2,5,0,Professional,M,M,Partial High School,Europe
0,47,100000,10+ Miles,1,4,4,3,Professional,M,M,Partial College,Europe
1,58,120000,10+ Miles,1,2,5,3,Management,M,M,Bachelors,Europe
1,58,130000,10+ Miles,1,2,5,4,Professional,M,M,Partial College,Europe
1,58,130000,10+ Miles,1,2,5,5,Professional,M,M,Partial College,Europe
0,52,150000,10+ Miles,1,3,5,3,Management,M,M,Bachelors,Europe
0,47,160000,0-1 Miles,1,4,4,3,Management,M,M,Bachelors,Europe
0,59,80000,10+ Miles,1,2,1,4,Professional,M,F,Partial College,Europe
0,59,120000,10+ Miles,0,3,5,4,Professional,M,F,Partial College,Europe
1,59,170000,10+ Miles,0,3,5,4,Management,M,M,Bachelors,Europe
1,59,170000,0-1 Miles,1,3,5,4,Management,M,M,Bachelors,Europe
1,60,70000,10+ Miles,1,2,2,5,Skilled Manual,S,F,Partial High School,Europe
0,60,100000,10+ Miles,1,4,4,3,Professional,S,F,Partial College,Europe
1,60,130000,0-1 Miles,0,3,5,4,Professional,S,F,High School,Europe
0,61,150000,10+ Miles,1,3,5,4,Management,M,M,Bachelors,Europe
0,63,90000,10+ Miles,1,3,1,4,Management,S,F,High School,Europe
0,63,130000,0-1 Miles,0,4,5,5,Management,S,F,High School,Europe
0,63,150000,10+ Miles,1,4,5,4,Management,M,F,High School,Europe
1,64,110000,10+ Miles,1,3,5,4,Professional,M,F,Partial High School,Europe
0,64,120000,10+ Miles,0,4,5,5,Management,M,M,High School,Europe
0,36,60000,10+ Miles,1,4,0,0,Professional,M,F,Bachelors,Pacific
0,35,70000,10+ Miles,1,3,0,0,Professional,S,M,Bachelors,Pacific
1,36,70000,10+ Miles,1,3,0,0,Professional,M,M,Bachelors,Pacific
0,36,70000,10+ Miles,1,3,0,0,Professional,S,M,Bachelors,Pacific
0,31,70000,10+ Miles,0,4,0,0,Professional,S,M,Bachelors,Pacific
0,37,70000,10+ Miles,0,4,0,0,Professional,M,F,Bachelors,Pacific
0,36,80000,10+ Miles,0,3,0,0,Professional,S,M,Bachelors,Pacific
1,36,90000,10+ Miles,0,2,0,0,Professional,S,F,Bachelors,Pacific
0,37,70000,10+ Miles,1,4,0,0,Professional,M,F,Bachelors,Pacific
